transaction_id,order_id,customer_id,amount,expected_settlement,settled_amount,difference,status,priority,anomaly_score,ml_risk,combined_risk_score,risk_level
TXN000218,ORD000218,CUST00335,8503.76,6408.43,6408.43,0.0,MATCHED,LOW,30.32,LOW,18.19,LOW
TXN000219,ORD000219,CUST00285,18825.04,2909.03,2909.03,0.0,MATCHED,LOW,67.35,HIGH,40.41,MEDIUM
TXN000220,ORD000220,CUST00259,20889.28,20550.33,20550.33,0.0,MATCHED,LOW,10.93,LOW,6.56,LOW
TXN000221,ORD000221,CUST00020,18750.7,18299.87,18299.87,0.0,MATCHED,LOW,9.14,LOW,5.48,LOW
TXN000222,ORD000222,CUST00359,5683.13,5524.82,5524.82,0.0,MATCHED,LOW,10.1,LOW,6.06,LOW
TXN000223,ORD000223,CUST00668,1102.43,1073.87,1073.87,0.0,MATCHED,LOW,20.19,LOW,12.11,LOW
TXN000224,ORD000224,CUST00254,5064.08,4939.93,4939.93,0.0,MATCHED,LOW,7.49,LOW,4.49,LOW
TXN000225,ORD000225,CUST00637,3894.32,789.53,789.53,0.0,MATCHED,LOW,54.93,MEDIUM,32.96,LOW
TXN000226,ORD000226,CUST00485,16769.53,16537.77,16537.77,0.0,MATCHED,LOW,7.54,LOW,4.52,LOW
TXN000227,ORD000227,CUST00224,11679.35,11448.64,11448.64,0.0,MATCHED,LOW,0.62,LOW,0.37,LOW
TXN000228,ORD000228,CUST00378,4277.95,4199.99,4199.99,0.0,MATCHED,LOW,7.62,LOW,4.57,LOW
TXN000229,ORD000229,CUST00118,19467.02,6044.15,6044.15,0.0,MATCHED,LOW,60.08,HIGH,36.05,MEDIUM
TXN000230,ORD000230,CUST00319,2791.66,2739.74,2739.74,0.0,MATCHED,LOW,9.32,LOW,5.59,LOW
TXN000231,ORD000231,CUST00320,14437.34,14064.83,14064.83,0.0,MATCHED,LOW,6.82,LOW,4.09,LOW
TXN000232,ORD000232,CUST00407,23542.62,23051.6,23051.6,0.0,MATCHED,LOW,18.21,LOW,10.93,LOW
TXN000233,ORD000233,CUST00078,14843.24,14418.57,14418.57,0.0,MATCHED,LOW,12.68,LOW,7.61,LOW
TXN000234,ORD000234,CUST00249,2637.34,2588.55,2588.55,0.0,MATCHED,LOW,11.12,LOW,6.67,LOW
TXN000235,ORD000235,CUST00309,21272.3,20877.98,20877.98,0.0,MATCHED,LOW,11.08,LOW,6.65,LOW
TXN000236,ORD000236,CUST00124,19926.06,19419.97,19419.97,0.0,MATCHED,LOW,10.48,LOW,6.29,LOW
TXN000237,ORD000237,CUST00043,8745.37,8500.97,8500.97,0.0,MATCHED,LOW,9.78,LOW,5.87,LOW
TXN000238,ORD000238,CUST00678,9327.21,9123.79,9123.79,0.0,MATCHED,LOW,1.76,LOW,1.06,LOW
TXN000239,ORD000239,CUST00664,8596.66,8394.87,8394.87,0.0,MATCHED,LOW,1.19,LOW,0.71,LOW
TXN000240,ORD000240,CUST00502,2727.92,1728.79,1728.79,0.0,MATCHED,LOW,40.23,MEDIUM,24.14,LOW
TXN000241,ORD000241,CUST00651,22300.22,21694.15,21694.15,0.0,MATCHED,LOW,27.77,LOW,16.66,LOW
TXN000242,ORD000242,CUST00157,10943.63,10779.85,10779.85,0.0,MATCHED,LOW,4.98,LOW,2.99,LOW
TXN000243,ORD000243,CUST00535,24140.3,23551.2,23414.45,136.75,UNDER_SETTLED,LOW,37.54,MEDIUM,23.26,LOW
TXN000244,ORD000244,CUST00631,20224.16,19835.31,19835.31,0.0,MATCHED,LOW,8.66,LOW,5.2,LOW
TXN000245,ORD000245,CUST00496,11675.36,11473.63,11473.63,0.0,MATCHED,LOW,3.3,LOW,1.98,LOW
TXN000246,ORD000246,CUST00607,6783.05,6610.72,6610.72,0.0,MATCHED,LOW,3.78,LOW,2.27,LOW
TXN000247,ORD000247,CUST00089,7045.31,6906.53,6906.53,0.0,MATCHED,LOW,2.51,LOW,1.51,LOW
TXN000248,ORD000248,CUST00250,18786.86,18356.87,18356.87,0.0,MATCHED,LOW,7.01,LOW,4.21,LOW
TXN000249,ORD000249,CUST00625,16737.89,16505.56,16505.56,0.0,MATCHED,LOW,7.38,LOW,4.43,LOW
TXN000250,ORD000250,CUST00030,12408.23,12232.92,12232.92,0.0,MATCHED,LOW,7.04,LOW,4.22,LOW
TXN000251,ORD000251,CUST00187,12239.99,12051.61,12051.61,0.0,MATCHED,LOW,5.17,LOW,3.1,LOW
TXN000252,ORD000252,CUST00265,8574.44,8378.77,8378.77,0.0,MATCHED,LOW,1.15,LOW,0.69,LOW
TXN000253,ORD000253,CUST00283,13939.2,13712.27,13712.27,0.0,MATCHED,LOW,4.02,LOW,2.41,LOW
TXN000254,ORD000254,CUST00196,2231.76,2187.31,2187.31,0.0,MATCHED,LOW,10.88,LOW,6.53,LOW
TXN000255,ORD000255,CUST00417,12265.59,7016.1,7016.1,0.0,MATCHED,LOW,38.21,MEDIUM,22.93,LOW
TXN000256,ORD000256,CUST00247,17296.17,16925.69,16925.69,0.0,MATCHED,LOW,6.08,LOW,3.65,LOW
TXN000257,ORD000257,CUST00503,11259.55,11125.54,11125.54,0.0,MATCHED,LOW,12.49,LOW,7.49,LOW
TXN000258,ORD000258,CUST00096,7426.47,7222.8,7222.8,0.0,MATCHED,LOW,8.89,LOW,5.33,LOW
TXN000259,ORD000259,CUST00250,7724.53,7600.85,7600.85,0.0,MATCHED,LOW,4.94,LOW,2.96,LOW
TXN000260,ORD000260,CUST00378,11884.19,11620.09,11620.09,0.0,MATCHED,LOW,1.82,LOW,1.09,LOW
TXN000261,ORD000261,CUST00353,10695.04,10478.78,10478.78,0.0,MATCHED,LOW,0.52,LOW,0.31,LOW
TXN000262,ORD000262,CUST00564,8336.7,8177.8,8177.8,0.0,MATCHED,LOW,1.75,LOW,1.05,LOW
TXN000263,ORD000263,CUST00465,6845.82,6755.42,,6755.42,MISSING_SETTLEMENT,CRITICAL,76.73,HIGH,58.34,MEDIUM
TXN000264,ORD000264,CUST00237,3104.33,3034.72,,3034.72,MISSING_SETTLEMENT,HIGH,71.98,HIGH,49.18,MEDIUM
TXN000265,ORD000265,CUST00324,3076.91,3027.28,3027.28,0.0,MATCHED,LOW,10.62,LOW,6.37,LOW
TXN000266,ORD000266,CUST00190,4869.37,786.76,,786.76,MISSING_SETTLEMENT,MEDIUM,85.74,CRITICAL,53.62,MEDIUM
TXN000267,ORD000267,CUST00496,6984.84,6825.8,6825.8,0.0,MATCHED,LOW,1.48,LOW,0.89,LOW
TXN000268,ORD000268,CUST00538,14960.09,14635.92,14635.92,0.0,MATCHED,LOW,3.73,LOW,2.24,LOW
TXN000269,ORD000269,CUST00199,7476.54,7279.1,7279.1,0.0,MATCHED,LOW,6.09,LOW,3.65,LOW
TXN000270,ORD000270,CUST00184,7626.46,7529.87,7529.87,0.0,MATCHED,LOW,9.83,LOW,5.9,LOW
TXN000271,ORD000271,CUST00547,3251.92,3205.02,3205.02,0.0,MATCHED,LOW,13.1,LOW,7.86,LOW
TXN000272,ORD000272,CUST00056,13878.64,13554.39,13554.39,0.0,MATCHED,LOW,2.06,LOW,1.24,LOW
TXN000273,ORD000273,CUST00130,15982.95,8820.5,8820.5,0.0,MATCHED,LOW,47.15,MEDIUM,28.29,LOW
TXN000274,ORD000274,CUST00503,2654.43,2582.99,2582.99,0.0,MATCHED,LOW,14.26,LOW,8.56,LOW
TXN000275,ORD000275,CUST00588,7180.05,7010.55,7010.55,0.0,MATCHED,LOW,2.27,LOW,1.36,LOW
TXN000276,ORD000276,CUST00452,8583.58,2467.79,2467.79,0.0,MATCHED,LOW,47.35,MEDIUM,28.41,LOW
TXN000277,ORD000277,CUST00259,23532.48,23130.49,22914.34,216.15,UNDER_SETTLED,MEDIUM,33.19,LOW,20.79,LOW
TXN000278,ORD000278,CUST00117,20570.68,19992.83,19992.83,0.0,MATCHED,LOW,21.95,LOW,13.17,LOW
TXN000279,ORD000279,CUST00504,1944.65,1920.01,1920.01,0.0,MATCHED,LOW,20.17,LOW,12.1,LOW
TXN000280,ORD000280,CUST00055,3878.0,3803.62,3803.62,0.0,MATCHED,LOW,7.01,LOW,4.21,LOW
TXN000281,ORD000281,CUST00577,23733.23,23378.3,23378.3,0.0,MATCHED,LOW,20.66,LOW,12.4,LOW
TXN000282,ORD000282,CUST00255,3049.44,2977.18,2977.18,0.0,MATCHED,LOW,8.63,LOW,5.18,LOW
TXN000283,ORD000283,CUST00427,15197.31,14853.6,14853.6,0.0,MATCHED,LOW,4.39,LOW,2.63,LOW
TXN000284,ORD000284,CUST00634,5719.61,5582.12,5582.12,0.0,MATCHED,LOW,5.43,LOW,3.26,LOW
TXN000285,ORD000285,CUST00390,11317.81,11065.08,11065.08,0.0,MATCHED,LOW,1.2,LOW,0.72,LOW
TXN000286,ORD000286,CUST00305,21518.15,20964.38,20964.38,0.0,MATCHED,LOW,18.66,LOW,11.2,LOW
TXN000287,ORD000287,CUST00313,14258.87,14045.83,14045.83,0.0,MATCHED,LOW,5.81,LOW,3.49,LOW
TXN000288,ORD000288,CUST00625,24006.71,23529.95,23529.95,0.0,MATCHED,LOW,19.27,LOW,11.56,LOW
TXN000289,ORD000289,CUST00213,15675.32,15329.71,15329.71,0.0,MATCHED,LOW,4.99,LOW,2.99,LOW
TXN000290,ORD000290,CUST00677,2121.57,2061.56,2061.56,0.0,MATCHED,LOW,17.71,LOW,10.63,LOW
TXN000291,ORD000291,CUST00178,13844.61,13658.42,13658.42,0.0,MATCHED,LOW,8.48,LOW,5.09,LOW
TXN000292,ORD000292,CUST00003,10272.09,10096.46,10096.46,0.0,MATCHED,LOW,2.75,LOW,1.65,LOW
TXN000293,ORD000293,CUST00609,11800.82,11584.59,11584.59,0.0,MATCHED,LOW,2.24,LOW,1.34,LOW
TXN000294,ORD000294,CUST00238,7273.81,7139.2,7139.2,0.0,MATCHED,LOW,3.37,LOW,2.02,LOW
TXN000295,ORD000295,CUST00465,1872.38,1848.05,1848.05,0.0,MATCHED,LOW,20.34,LOW,12.2,LOW
TXN000296,ORD000296,CUST00271,19716.92,19335.13,19335.13,0.0,MATCHED,LOW,7.06,LOW,4.24,LOW
TXN000297,ORD000297,CUST00604,16563.46,16206.63,16206.63,0.0,MATCHED,LOW,6.31,LOW,3.79,LOW
TXN000298,ORD000298,CUST00436,2957.93,2907.7,2907.7,0.0,MATCHED,LOW,10.46,LOW,6.28,LOW
TXN000299,ORD000299,CUST00664,3809.84,3755.81,3755.81,0.0,MATCHED,LOW,11.31,LOW,6.79,LOW
TXN000300,ORD000300,CUST00146,1878.1,1832.85,1832.85,0.0,MATCHED,LOW,12.98,LOW,7.79,LOW
TXN000301,ORD000301,CUST00315,14916.6,14668.13,14668.13,0.0,MATCHED,LOW,3.44,LOW,2.06,LOW
TXN000302,ORD000302,CUST00296,11034.92,10801.76,,10801.76,MISSING_SETTLEMENT,CRITICAL,78.8,HIGH,66.44,HIGH
TXN000303,ORD000303,CUST00312,17523.37,17153.86,17153.86,0.0,MATCHED,LOW,5.99,LOW,3.59,LOW
TXN000304,ORD000304,CUST00513,13545.54,13218.87,13218.87,0.0,MATCHED,LOW,2.13,LOW,1.28,LOW
TXN000305,ORD000305,CUST00083,14991.11,1164.93,1164.93,0.0,MATCHED,LOW,64.26,HIGH,38.56,MEDIUM
TXN000306,ORD000306,CUST00331,15132.47,14924.64,,14924.64,MISSING_SETTLEMENT,CRITICAL,84.71,CRITICAL,76.97,HIGH
TXN000307,ORD000307,CUST00094,5800.22,5656.86,5656.86,0.0,MATCHED,LOW,5.75,LOW,3.45,LOW
TXN000308,ORD000308,CUST00590,14719.36,14381.8,14381.8,0.0,MATCHED,LOW,2.75,LOW,1.65,LOW
TXN000309,ORD000309,CUST00689,20553.39,19951.72,19951.72,0.0,MATCHED,LOW,28.82,LOW,17.29,LOW
TXN000310,ORD000310,CUST00042,19101.41,18712.49,18712.49,0.0,MATCHED,LOW,7.64,LOW,4.58,LOW
TXN000311,ORD000311,CUST00482,13022.2,12709.81,12709.81,0.0,MATCHED,LOW,1.84,LOW,1.1,LOW
TXN000312,ORD000312,CUST00285,4619.08,4488.22,4488.22,0.0,MATCHED,LOW,13.64,LOW,8.18,LOW
TXN000313,ORD000313,CUST00447,15906.14,15440.77,15440.77,0.0,MATCHED,LOW,18.38,LOW,11.03,LOW
TXN000314,ORD000314,CUST00094,11803.26,11603.98,11603.98,0.0,MATCHED,LOW,3.63,LOW,2.18,LOW
TXN000315,ORD000315,CUST00342,8094.35,7911.6,7911.6,0.0,MATCHED,LOW,1.25,LOW,0.75,LOW
TXN000316,ORD000316,CUST00165,8312.11,8167.47,8167.47,0.0,MATCHED,LOW,3.42,LOW,2.05,LOW
TXN000317,ORD000317,CUST00508,7276.62,7123.09,7123.09,0.0,MATCHED,LOW,1.81,LOW,1.09,LOW
TXN000318,ORD000318,CUST00564,1013.76,983.94,983.94,0.0,MATCHED,LOW,25.58,LOW,15.35,LOW
TXN000319,ORD000319,CUST00323,6384.73,6269.4,6269.4,0.0,MATCHED,LOW,3.29,LOW,1.97,LOW
TXN000320,ORD000320,CUST00414,21636.27,21331.29,21331.29,0.0,MATCHED,LOW,14.74,LOW,8.84,LOW
TXN000321,ORD000321,CUST00674,21747.25,21274.06,21274.06,0.0,MATCHED,LOW,13.45,LOW,8.07,LOW
TXN000322,ORD000322,CUST00424,1449.68,1419.24,1419.24,0.0,MATCHED,LOW,15.0,LOW,9.0,LOW
TXN000323,ORD000323,CUST00371,15603.58,15244.95,15244.95,0.0,MATCHED,LOW,5.8,LOW,3.48,LOW
TXN000324,ORD000324,CUST00641,11106.82,10878.94,10878.94,0.0,MATCHED,LOW,0.92,LOW,0.55,LOW
TXN000325,ORD000325,CUST00209,6749.7,6648.56,6648.56,0.0,MATCHED,LOW,5.48,LOW,3.29,LOW
TXN000326,ORD000326,CUST00295,11009.09,10760.43,10760.43,0.0,MATCHED,LOW,0.56,LOW,0.34,LOW
TXN000327,ORD000327,CUST00497,3123.51,3047.48,3047.48,0.0,MATCHED,LOW,9.03,LOW,5.42,LOW
TXN000328,ORD000328,CUST00624,20002.91,19420.17,19420.17,0.0,MATCHED,LOW,25.58,LOW,15.35,LOW
TXN000329,ORD000329,CUST00163,7837.68,7744.98,7744.98,0.0,MATCHED,LOW,11.6,LOW,6.96,LOW
TXN000330,ORD000330,CUST00566,10258.97,10133.56,10133.56,0.0,MATCHED,LOW,11.44,LOW,6.86,LOW
TXN000331,ORD000331,CUST00117,11590.05,11324.97,11324.97,0.0,MATCHED,LOW,1.11,LOW,0.67,LOW
TXN000332,ORD000332,CUST00664,20820.37,20531.23,20531.23,0.0,MATCHED,LOW,14.39,LOW,8.63,LOW
TXN000333,ORD000333,CUST00299,12770.91,12428.51,12428.51,0.0,MATCHED,LOW,6.94,LOW,4.16,LOW
TXN000334,ORD000334,CUST00426,20884.63,20342.62,20342.62,0.0,MATCHED,LOW,17.04,LOW,10.22,LOW
TXN000335,ORD000335,CUST00250,11473.98,11135.7,11135.7,0.0,MATCHED,LOW,13.63,LOW,8.18,LOW
TXN000336,ORD000336,CUST00393,4846.2,4753.5,4753.5,0.0,MATCHED,LOW,6.36,LOW,3.82,LOW
TXN000337,ORD000337,CUST00521,18682.68,18351.84,18351.84,0.0,MATCHED,LOW,6.05,LOW,3.63,LOW
TXN000338,ORD000338,CUST00072,6978.56,5166.27,5166.27,0.0,MATCHED,LOW,26.43,LOW,15.86,LOW
TXN000339,ORD000339,CUST00425,8562.89,8365.23,8365.23,0.0,MATCHED,LOW,1.32,LOW,0.79,LOW
TXN000340,ORD000340,CUST00520,6752.6,6671.57,6671.57,0.0,MATCHED,LOW,10.85,LOW,6.51,LOW
TXN000341,ORD000341,CUST00290,18178.67,17899.42,17899.42,0.0,MATCHED,LOW,6.98,LOW,4.19,LOW
TXN000342,ORD000342,CUST00594,24972.67,24553.51,24553.51,0.0,MATCHED,LOW,28.26,LOW,16.96,LOW
TXN000343,ORD000343,CUST00153,11219.03,10929.73,10929.73,0.0,MATCHED,LOW,4.81,LOW,2.89,LOW
TXN000344,ORD000344,CUST00354,8377.75,8233.26,8233.26,0.0,MATCHED,LOW,3.27,LOW,1.96,LOW
TXN000345,ORD000345,CUST00557,9492.53,9295.39,9295.39,0.0,MATCHED,LOW,1.3,LOW,0.78,LOW
TXN000346,ORD000346,CUST00194,24521.29,1903.81,1903.81,0.0,MATCHED,LOW,81.19,CRITICAL,48.71,MEDIUM
TXN000347,ORD000347,CUST00586,9635.97,9521.22,9521.22,0.0,MATCHED,LOW,12.42,LOW,7.45,LOW
TXN000348,ORD000348,CUST00421,1186.82,1158.41,1158.41,0.0,MATCHED,LOW,16.82,LOW,10.09,LOW
TXN000349,ORD000349,CUST00485,17660.17,17345.07,17345.07,0.0,MATCHED,LOW,5.15,LOW,3.09,LOW
TXN000350,ORD000350,CUST00391,9713.36,9474.2,9474.2,0.0,MATCHED,LOW,2.11,LOW,1.27,LOW
TXN000351,ORD000351,CUST00668,24522.37,23965.63,23965.63,0.0,MATCHED,LOW,32.2,LOW,19.32,LOW
TXN000352,ORD000352,CUST00038,3243.53,3203.59,3203.59,0.0,MATCHED,LOW,17.58,LOW,10.55,LOW
TXN000353,ORD000353,CUST00340,21755.54,21431.19,21431.19,0.0,MATCHED,LOW,13.61,LOW,8.17,LOW
TXN000354,ORD000354,CUST00103,13196.18,12963.27,12963.27,0.0,MATCHED,LOW,2.29,LOW,1.37,LOW
TXN000355,ORD000355,CUST00016,18088.85,17767.21,17283.03,484.18,UNDER_SETTLED,MEDIUM,29.24,LOW,18.87,LOW
TXN000356,ORD000356,CUST00671,24251.92,23677.08,23677.08,0.0,MATCHED,LOW,31.06,LOW,18.64,LOW
TXN000357,ORD000357,CUST00481,19559.98,19011.99,19011.99,0.0,MATCHED,LOW,19.51,LOW,11.71,LOW
TXN000358,ORD000358,CUST00347,15619.16,15214.44,15214.44,0.0,MATCHED,LOW,8.81,LOW,5.29,LOW
TXN000359,ORD000359,CUST00666,2099.85,2051.07,,2051.07,MISSING_SETTLEMENT,HIGH,74.39,HIGH,48.96,MEDIUM
TXN000360,ORD000360,CUST00691,21497.62,21060.74,,21060.74,MISSING_SETTLEMENT,CRITICAL,96.6,CRITICAL,94.5,CRITICAL
TXN000361,ORD000361,CUST00325,15707.3,15347.58,15347.58,0.0,MATCHED,LOW,5.63,LOW,3.38,LOW
TXN000362,ORD000362,CUST00500,21822.34,21220.27,21220.27,0.0,MATCHED,LOW,25.92,LOW,15.55,LOW
TXN000363,ORD000363,CUST00633,1803.68,1765.26,1765.26,0.0,MATCHED,LOW,13.52,LOW,8.11,LOW
TXN000364,ORD000364,CUST00295,24935.91,24493.76,23646.91,846.85,UNDER_SETTLED,MEDIUM,56.68,MEDIUM,35.95,MEDIUM
TXN000365,ORD000365,CUST00093,10905.89,10625.86,9623.17,1002.69,UNDER_SETTLED,MEDIUM,38.48,MEDIUM,25.3,LOW
TXN000366,ORD000366,CUST00649,17626.88,17289.73,17289.73,0.0,MATCHED,LOW,4.81,LOW,2.89,LOW
TXN000367,ORD000367,CUST00455,4242.48,4136.66,4136.66,0.0,MATCHED,LOW,9.35,LOW,5.61,LOW
TXN000368,ORD000368,CUST00030,1245.18,1212.08,1212.08,0.0,MATCHED,LOW,19.85,LOW,11.91,LOW
TXN000369,ORD000369,CUST00058,7404.86,7278.25,7278.25,0.0,MATCHED,LOW,4.43,LOW,2.66,LOW
TXN000370,ORD000370,CUST00442,3724.69,3632.95,3632.95,0.0,MATCHED,LOW,8.32,LOW,4.99,LOW
TXN000371,ORD000371,CUST00422,14191.61,13944.9,13944.9,0.0,MATCHED,LOW,3.34,LOW,2.0,LOW
TXN000372,ORD000372,CUST00185,4332.59,4240.37,4240.37,0.0,MATCHED,LOW,6.7,LOW,4.02,LOW
TXN000373,ORD000373,CUST00625,21783.91,21446.56,21446.56,0.0,MATCHED,LOW,13.53,LOW,8.12,LOW
TXN000374,ORD000374,CUST00700,6096.66,5950.75,5950.75,0.0,MATCHED,LOW,3.48,LOW,2.09,LOW
TXN000375,ORD000375,CUST00147,5881.49,5728.86,5728.86,0.0,MATCHED,LOW,7.43,LOW,4.46,LOW
TXN000376,ORD000376,CUST00261,11543.31,11225.65,11225.65,0.0,MATCHED,LOW,6.6,LOW,3.96,LOW
TXN000377,ORD000377,CUST00010,22482.82,22076.81,21962.26,114.55,UNDER_SETTLED,LOW,23.47,LOW,14.78,LOW
TXN000378,ORD000378,CUST00295,16972.51,16480.95,16480.95,0.0,MATCHED,LOW,18.53,LOW,11.12,LOW
TXN000379,ORD000379,CUST00076,11099.07,10913.01,10913.01,0.0,MATCHED,LOW,3.25,LOW,1.95,LOW
TXN000380,ORD000380,CUST00602,7548.94,7455.7,7455.7,0.0,MATCHED,LOW,10.35,LOW,6.21,LOW
TXN000381,ORD000381,CUST00257,11475.21,11140.02,11140.02,0.0,MATCHED,LOW,12.21,LOW,7.33,LOW
TXN000382,ORD000382,CUST00204,24984.4,24412.52,24412.52,0.0,MATCHED,LOW,37.47,MEDIUM,22.48,LOW
TXN000383,ORD000383,CUST00110,6006.42,5845.99,5845.99,0.0,MATCHED,LOW,6.28,LOW,3.77,LOW
TXN000384,ORD000384,CUST00368,14412.82,14097.09,14097.09,0.0,MATCHED,LOW,2.73,LOW,1.64,LOW
TXN000385,ORD000385,CUST00303,646.3,634.22,634.22,0.0,MATCHED,LOW,21.47,LOW,12.88,LOW
TXN000386,ORD000386,CUST00406,6934.56,6779.67,6779.67,0.0,MATCHED,LOW,2.31,LOW,1.39,LOW
TXN000387,ORD000387,CUST00051,22774.36,22157.1,22157.1,0.0,MATCHED,LOW,31.13,LOW,18.68,LOW
TXN000388,ORD000388,CUST00509,20837.69,20314.62,20314.62,0.0,MATCHED,LOW,13.36,LOW,8.02,LOW
TXN000389,ORD000389,CUST00236,15215.92,14846.43,14846.43,0.0,MATCHED,LOW,5.25,LOW,3.15,LOW
TXN000390,ORD000390,CUST00225,15951.79,5892.8,5892.8,0.0,MATCHED,LOW,47.63,MEDIUM,28.58,LOW
TXN000391,ORD000391,CUST00257,16976.34,16766.51,16766.51,0.0,MATCHED,LOW,12.57,LOW,7.54,LOW
TXN000392,ORD000392,CUST00676,17053.29,16727.14,16727.14,0.0,MATCHED,LOW,4.47,LOW,2.68,LOW
TXN000393,ORD000393,CUST00644,2519.38,2467.48,2467.48,0.0,MATCHED,LOW,10.5,LOW,6.3,LOW
TXN000394,ORD000394,CUST00662,1081.62,1064.31,1064.31,0.0,MATCHED,LOW,18.64,LOW,11.18,LOW
TXN000395,ORD000395,CUST00452,930.78,912.35,912.35,0.0,MATCHED,LOW,17.29,LOW,10.37,LOW
TXN000396,ORD000396,CUST00135,2344.32,2277.2,2277.2,0.0,MATCHED,LOW,18.23,LOW,10.94,LOW
TXN000397,ORD000397,CUST00335,18712.27,3298.84,3298.84,0.0,MATCHED,LOW,65.93,HIGH,39.56,MEDIUM
TXN000398,ORD000398,CUST00206,3390.78,3332.63,3332.63,0.0,MATCHED,LOW,9.06,LOW,5.44,LOW
TXN000399,ORD000399,CUST00375,13318.22,13134.61,13134.61,0.0,MATCHED,LOW,6.7,LOW,4.02,LOW
TXN000400,ORD000400,CUST00169,6498.56,6331.59,6331.59,0.0,MATCHED,LOW,5.14,LOW,3.08,LOW
TXN000401,ORD000401,CUST00303,18689.33,18211.5,18211.5,0.0,MATCHED,LOW,10.0,LOW,6.0,LOW
TXN000402,ORD000402,CUST00118,11761.45,11432.53,11432.53,0.0,MATCHED,LOW,8.58,LOW,5.15,LOW
TXN000403,ORD000403,CUST00145,18878.37,18507.32,18507.32,0.0,MATCHED,LOW,6.27,LOW,3.76,LOW
TXN000404,ORD000404,CUST00693,18133.0,17911.03,17911.03,0.0,MATCHED,LOW,12.84,LOW,7.7,LOW
TXN000405,ORD000405,CUST00571,9207.8,956.51,956.51,0.0,MATCHED,LOW,54.7,MEDIUM,32.82,LOW
TXN000406,ORD000406,CUST00405,446.57,217.04,217.04,0.0,MATCHED,LOW,44.66,MEDIUM,26.8,LOW
TXN000407,ORD000407,CUST00127,11424.17,11250.9,11250.9,0.0,MATCHED,LOW,4.74,LOW,2.84,LOW
TXN000408,ORD000408,CUST00689,6627.82,6441.26,6441.26,0.0,MATCHED,LOW,8.73,LOW,5.24,LOW
TXN000409,ORD000409,CUST00654,23513.27,22930.99,22930.99,0.0,MATCHED,LOW,28.0,LOW,16.8,LOW
TXN000410,ORD000410,CUST00692,5922.17,5797.4,5797.4,0.0,MATCHED,LOW,4.26,LOW,2.56,LOW
TXN000411,ORD000411,CUST00635,22117.45,21552.86,21552.86,0.0,MATCHED,LOW,21.41,LOW,12.85,LOW
TXN000412,ORD000412,CUST00336,22889.87,22561.71,22561.71,0.0,MATCHED,LOW,16.95,LOW,10.17,LOW
TXN000413,ORD000413,CUST00664,1674.1,1628.52,1628.52,0.0,MATCHED,LOW,18.44,LOW,11.06,LOW
TXN000414,ORD000414,CUST00310,16266.06,15837.43,15837.43,0.0,MATCHED,LOW,10.04,LOW,6.02,LOW
TXN000415,ORD000415,CUST00144,1229.14,1194.22,1194.22,0.0,MATCHED,LOW,22.28,LOW,13.37,LOW
TXN000416,ORD000416,CUST00312,24898.59,24306.55,24306.55,0.0,MATCHED,LOW,37.24,MEDIUM,22.34,LOW
TXN000417,ORD000417,CUST00100,5946.52,5862.39,5862.39,0.0,MATCHED,LOW,7.11,LOW,4.27,LOW
TXN000418,ORD000418,CUST00139,9777.28,9536.51,9536.51,0.0,MATCHED,LOW,2.19,LOW,1.31,LOW
TXN000419,ORD000419,CUST00687,23739.58,23266.44,23266.44,0.0,MATCHED,LOW,18.62,LOW,11.17,LOW
TXN000420,ORD000420,CUST00554,10536.26,10278.84,10278.84,0.0,MATCHED,LOW,1.14,LOW,0.68,LOW
TXN000421,ORD000421,CUST00159,22146.8,21680.71,21680.71,0.0,MATCHED,LOW,13.82,LOW,8.29,LOW
TXN000422,ORD000422,CUST00102,20858.96,17427.15,17427.15,0.0,MATCHED,LOW,37.53,MEDIUM,22.52,LOW
TXN000423,ORD000423,CUST00418,23482.42,22817.81,22817.81,0.0,MATCHED,LOW,42.0,MEDIUM,25.2,LOW
TXN000424,ORD000424,CUST00034,17287.99,16873.75,16873.75,0.0,MATCHED,LOW,5.28,LOW,3.17,LOW
TXN000425,ORD000425,CUST00455,11172.93,10923.56,10923.56,0.0,MATCHED,LOW,0.98,LOW,0.59,LOW
TXN000426,ORD000426,CUST00372,2573.93,2539.59,,2539.59,MISSING_SETTLEMENT,HIGH,75.83,HIGH,50.65,MEDIUM
TXN000427,ORD000427,CUST00377,13657.2,13383.18,13383.18,0.0,MATCHED,LOW,1.7,LOW,1.02,LOW
TXN000428,ORD000428,CUST00368,1607.7,1587.42,,1587.42,MISSING_SETTLEMENT,HIGH,76.26,HIGH,49.29,MEDIUM
TXN000429,ORD000429,CUST00195,24208.35,23699.63,23699.63,0.0,MATCHED,LOW,23.04,LOW,13.82,LOW
TXN000430,ORD000430,CUST00094,16602.94,16213.36,16213.36,0.0,MATCHED,LOW,6.39,LOW,3.83,LOW
TXN000431,ORD000431,CUST00655,14968.93,14709.51,14709.51,0.0,MATCHED,LOW,3.94,LOW,2.36,LOW
TXN000432,ORD000432,CUST00052,19691.19,19257.54,19257.54,0.0,MATCHED,LOW,8.86,LOW,5.32,LOW
TXN000433,ORD000433,CUST00129,19695.75,19354.52,19354.52,0.0,MATCHED,LOW,8.34,LOW,5.0,LOW
TXN000434,ORD000434,CUST00071,20762.46,20189.61,20189.61,0.0,MATCHED,LOW,20.45,LOW,12.27,LOW
