transaction_id,order_id,customer_id,amount,payment_date,payment_status,gateway_fee,tax_on_fee,refund_amount,settled_amount,settlement_id,expected_settlement,difference,status
TXN000187,ORD000187,CUST00468,3420.14,2026-08-15,SUCCESS,85.29,15.35,0.0,3319.5,SET000182,3319.5,0.0,MATCHED
TXN000188,ORD000188,CUST00684,13325.18,2026-08-18,SUCCESS,236.93,42.65,0.0,13045.6,SET000183,13045.6,0.0,MATCHED
TXN000189,ORD000189,CUST00610,8000.72,2026-08-25,SUCCESS,127.48,22.95,0.0,7850.29,SET000184,7850.29,0.0,MATCHED
TXN000190,ORD000190,CUST00454,15355.04,2026-08-24,SUCCESS,322.88,58.12,0.0,14974.04,SET000185,14974.04,0.0,MATCHED
TXN000191,ORD000191,CUST00517,10725.84,2026-08-18,SUCCESS,196.99,35.46,0.0,10493.39,SET000186,10493.39,0.0,MATCHED
TXN000192,ORD000192,CUST00457,22440.48,2026-08-24,SUCCESS,398.14,71.67,0.0,21970.67,SET000187,21970.67,0.0,MATCHED
TXN000193,ORD000193,CUST00487,11306.74,2026-08-25,SUCCESS,220.03,39.61,0.0,11047.1,SET000188,11047.1,0.0,MATCHED
TXN000194,ORD000194,CUST00254,21012.59,2026-08-09,SUCCESS,225.66,40.62,0.0,20746.31,SET000189,20746.31,0.0,MATCHED
TXN000195,ORD000195,CUST00534,12166.47,2026-08-08,SUCCESS,174.8,31.46,0.0,11960.21,SET000190,11960.21,0.0,MATCHED
TXN000196,ORD000196,CUST00282,11052.83,2026-08-23,SUCCESS,176.52,31.77,0.0,10844.54,SET000191,10844.54,0.0,MATCHED
TXN000197,ORD000197,CUST00293,5938.89,2026-08-11,SUCCESS,86.52,15.57,0.0,5836.8,SET000192,5836.8,0.0,MATCHED
TXN000198,ORD000198,CUST00328,22336.37,2026-08-03,SUCCESS,500.65,90.12,0.0,21745.6,SET000193,21745.6,0.0,MATCHED
TXN000199,ORD000199,CUST00142,3855.68,2026-08-13,SUCCESS,65.24,11.74,0.0,2634.71,SET000194,3778.7,1143.99,UNDER_SETTLED
TXN000200,ORD000200,CUST00157,17689.84,2026-08-03,SUCCESS,289.0,52.02,0.0,17348.82,SET000195,17348.82,0.0,MATCHED
TXN000201,ORD000201,CUST00425,10249.22,2026-08-18,SUCCESS,196.75,35.41,0.0,10017.06,SET000196,10017.06,0.0,MATCHED
TXN000202,ORD000202,CUST00478,10452.78,2026-08-07,SUCCESS,113.08,20.35,0.0,10319.35,SET000197,10319.35,0.0,MATCHED
TXN000203,ORD000203,CUST00431,9797.97,2026-08-25,SUCCESS,173.96,31.31,0.0,9592.7,SET000198,9592.7,0.0,MATCHED
TXN000204,ORD000204,CUST00599,23656.94,2026-08-01,SUCCESS,287.04,51.67,0.0,23318.23,SET000199,23318.23,0.0,MATCHED
TXN000205,ORD000205,CUST00590,9571.49,2026-08-01,SUCCESS,214.86,38.67,0.0,9317.96,SET000200,9317.96,0.0,MATCHED
TXN000206,ORD000206,CUST00361,7535.46,2026-08-13,SUCCESS,126.41,22.75,0.0,7386.3,SET000201,7386.3,0.0,MATCHED
TXN000207,ORD000207,CUST00430,13501.69,2026-08-24,SUCCESS,281.37,50.65,0.0,13169.67,SET000202,13169.67,0.0,MATCHED
TXN000208,ORD000208,CUST00560,20016.72,2026-08-08,SUCCESS,234.15,42.15,0.0,19740.42,SET000203,19740.42,0.0,MATCHED
TXN000209,ORD000209,CUST00500,5563.6,2026-08-14,SUCCESS,120.62,21.71,0.0,5421.27,SET000204,5421.27,0.0,MATCHED
TXN000210,ORD000210,CUST00498,822.72,2026-08-11,SUCCESS,19.8,3.56,0.0,799.36,SET000205,799.36,0.0,MATCHED
TXN000211,ORD000211,CUST00685,17010.63,2026-08-13,SUCCESS,347.73,62.59,0.0,16600.31,SET000206,16600.31,0.0,MATCHED
TXN000212,ORD000212,CUST00170,21028.59,2026-08-05,SUCCESS,252.97,45.53,0.0,20730.09,SET000207,20730.09,0.0,MATCHED
TXN000213,ORD000213,CUST00638,13399.68,2026-08-13,SUCCESS,217.12,39.08,0.0,13143.48,SET000208,13143.48,0.0,MATCHED
TXN000214,ORD000214,CUST00607,14153.36,2026-08-01,SUCCESS,237.26,42.71,0.0,13873.39,SET000209,13873.39,0.0,MATCHED
TXN000215,ORD000215,CUST00086,16104.47,2026-08-05,SUCCESS,204.26,36.77,0.0,15863.44,SET000210,15863.44,0.0,MATCHED
TXN000216,ORD000216,CUST00473,4625.05,2026-08-09,SUCCESS,87.2,15.7,0.0,4522.15,SET000211,4522.15,0.0,MATCHED
TXN000217,ORD000217,CUST00389,8251.08,2026-08-15,SUCCESS,170.71,30.73,0.0,8049.64,SET000212,8049.64,0.0,MATCHED
TXN000218,ORD000218,CUST00335,8503.76,2026-08-13,SUCCESS,110.8,19.94,1964.59,6408.43,SET000213,6408.43,0.0,MATCHED
TXN000219,ORD000219,CUST00285,18825.04,2026-08-14,SUCCESS,316.64,57.0,15542.37,2909.03,SET000214,2909.03,0.0,MATCHED
TXN000220,ORD000220,CUST00259,20889.28,2026-08-16,SUCCESS,287.25,51.7,0.0,20550.33,SET000215,20550.33,0.0,MATCHED
TXN000221,ORD000221,CUST00020,18750.7,2026-08-02,SUCCESS,382.06,68.77,0.0,18299.87,SET000216,18299.87,0.0,MATCHED
TXN000222,ORD000222,CUST00359,5683.13,2026-08-03,SUCCESS,134.16,24.15,0.0,5524.82,SET000217,5524.82,0.0,MATCHED
TXN000223,ORD000223,CUST00668,1102.43,2026-08-01,SUCCESS,24.2,4.36,0.0,1073.87,SET000218,1073.87,0.0,MATCHED
TXN000224,ORD000224,CUST00254,5064.08,2026-08-01,SUCCESS,105.21,18.94,0.0,4939.93,SET000219,4939.93,0.0,MATCHED
TXN000225,ORD000225,CUST00637,3894.32,2026-08-05,SUCCESS,46.16,8.31,3050.32,789.53,SET000220,789.53,0.0,MATCHED
TXN000226,ORD000226,CUST00485,16769.53,2026-08-19,SUCCESS,196.41,35.35,0.0,16537.77,SET000221,16537.77,0.0,MATCHED
TXN000227,ORD000227,CUST00224,11679.35,2026-08-09,SUCCESS,195.52,35.19,0.0,11448.64,SET000222,11448.64,0.0,MATCHED
TXN000228,ORD000228,CUST00378,4277.95,2026-08-20,SUCCESS,66.07,11.89,0.0,4199.99,SET000223,4199.99,0.0,MATCHED
TXN000229,ORD000229,CUST00118,19467.02,2026-08-06,SUCCESS,347.63,62.57,13012.67,6044.15,SET000224,6044.15,0.0,MATCHED
TXN000230,ORD000230,CUST00319,2791.66,2026-08-01,SUCCESS,44.0,7.92,0.0,2739.74,SET000225,2739.74,0.0,MATCHED
TXN000231,ORD000231,CUST00320,14437.34,2026-08-13,SUCCESS,315.69,56.82,0.0,14064.83,SET000226,14064.83,0.0,MATCHED
TXN000232,ORD000232,CUST00407,23542.62,2026-08-07,SUCCESS,416.12,74.9,0.0,23051.6,SET000227,23051.6,0.0,MATCHED
TXN000233,ORD000233,CUST00078,14843.24,2026-08-21,SUCCESS,359.89,64.78,0.0,14418.57,SET000228,14418.57,0.0,MATCHED
TXN000234,ORD000234,CUST00249,2637.34,2026-08-25,SUCCESS,41.35,7.44,0.0,2588.55,SET000229,2588.55,0.0,MATCHED
TXN000235,ORD000235,CUST00309,21272.3,2026-08-20,SUCCESS,334.17,60.15,0.0,20877.98,SET000230,20877.98,0.0,MATCHED
TXN000236,ORD000236,CUST00124,19926.06,2026-08-19,SUCCESS,428.89,77.2,0.0,19419.97,SET000231,19419.97,0.0,MATCHED
TXN000237,ORD000237,CUST00043,8745.37,2026-08-14,SUCCESS,207.12,37.28,0.0,8500.97,SET000232,8500.97,0.0,MATCHED
TXN000238,ORD000238,CUST00678,9327.21,2026-08-17,SUCCESS,172.39,31.03,0.0,9123.79,SET000233,9123.79,0.0,MATCHED
TXN000239,ORD000239,CUST00664,8596.66,2026-08-14,SUCCESS,171.01,30.78,0.0,8394.87,SET000234,8394.87,0.0,MATCHED
TXN000240,ORD000240,CUST00502,2727.92,2026-08-12,SUCCESS,33.42,6.02,959.69,1728.79,SET000235,1728.79,0.0,MATCHED
TXN000241,ORD000241,CUST00651,22300.22,2026-08-15,SUCCESS,513.62,92.45,0.0,21694.15,SET000236,21694.15,0.0,MATCHED
TXN000242,ORD000242,CUST00157,10943.63,2026-08-24,SUCCESS,138.8,24.98,0.0,10779.85,SET000237,10779.85,0.0,MATCHED
TXN000243,ORD000243,CUST00535,24140.3,2026-08-09,SUCCESS,499.24,89.86,0.0,23414.45,SET000238,23551.2,136.75,UNDER_SETTLED
TXN000244,ORD000244,CUST00631,20224.16,2026-08-18,SUCCESS,329.53,59.32,0.0,19835.31,SET000239,19835.31,0.0,MATCHED
TXN000245,ORD000245,CUST00496,11675.36,2026-08-24,SUCCESS,170.96,30.77,0.0,11473.63,SET000240,11473.63,0.0,MATCHED
TXN000246,ORD000246,CUST00607,6783.05,2026-08-08,SUCCESS,146.04,26.29,0.0,6610.72,SET000241,6610.72,0.0,MATCHED
TXN000247,ORD000247,CUST00089,7045.31,2026-08-15,SUCCESS,117.61,21.17,0.0,6906.53,SET000242,6906.53,0.0,MATCHED
TXN000248,ORD000248,CUST00250,18786.86,2026-08-19,SUCCESS,364.4,65.59,0.0,18356.87,SET000243,18356.87,0.0,MATCHED
TXN000249,ORD000249,CUST00625,16737.89,2026-08-11,SUCCESS,196.89,35.44,0.0,16505.56,SET000244,16505.56,0.0,MATCHED
TXN000250,ORD000250,CUST00030,12408.23,2026-08-11,SUCCESS,148.57,26.74,0.0,12232.92,SET000245,12232.92,0.0,MATCHED
TXN000251,ORD000251,CUST00187,12239.99,2026-08-12,SUCCESS,159.64,28.74,0.0,12051.61,SET000246,12051.61,0.0,MATCHED
TXN000252,ORD000252,CUST00265,8574.44,2026-08-20,SUCCESS,165.82,29.85,0.0,8378.77,SET000247,8378.77,0.0,MATCHED
TXN000253,ORD000253,CUST00283,13939.2,2026-08-17,SUCCESS,192.31,34.62,0.0,13712.27,SET000248,13712.27,0.0,MATCHED
TXN000254,ORD000254,CUST00196,2231.76,2026-08-24,SUCCESS,37.67,6.78,0.0,2187.31,SET000249,2187.31,0.0,MATCHED
TXN000255,ORD000255,CUST00417,12265.59,2026-08-25,SUCCESS,280.04,50.41,4919.04,7016.1,SET000250,7016.1,0.0,MATCHED
TXN000256,ORD000256,CUST00247,17296.17,2026-08-21,SUCCESS,313.97,56.51,0.0,16925.69,SET000251,16925.69,0.0,MATCHED
TXN000257,ORD000257,CUST00503,11259.55,2026-08-01,SUCCESS,113.57,20.44,0.0,11125.54,SET000252,11125.54,0.0,MATCHED
TXN000258,ORD000258,CUST00096,7426.47,2026-08-13,SUCCESS,172.6,31.07,0.0,7222.8,SET000253,7222.8,0.0,MATCHED
TXN000259,ORD000259,CUST00250,7724.53,2026-08-19,SUCCESS,104.81,18.87,0.0,7600.85,SET000254,7600.85,0.0,MATCHED
TXN000260,ORD000260,CUST00378,11884.19,2026-08-17,SUCCESS,223.81,40.29,0.0,11620.09,SET000255,11620.09,0.0,MATCHED
TXN000261,ORD000261,CUST00353,10695.04,2026-08-24,SUCCESS,183.27,32.99,0.0,10478.78,SET000256,10478.78,0.0,MATCHED
TXN000262,ORD000262,CUST00564,8336.7,2026-08-23,SUCCESS,134.66,24.24,0.0,8177.8,SET000257,8177.8,0.0,MATCHED
TXN000263,ORD000263,CUST00465,6845.82,2026-08-09,SUCCESS,76.61,13.79,0.0,,,6755.42,,MISSING_SETTLEMENT
TXN000264,ORD000264,CUST00237,3104.33,2026-08-07,SUCCESS,58.99,10.62,0.0,,,3034.72,,MISSING_SETTLEMENT
TXN000265,ORD000265,CUST00324,3076.91,2026-08-18,SUCCESS,42.06,7.57,0.0,3027.28,SET000258,3027.28,0.0,MATCHED
TXN000266,ORD000266,CUST00190,4869.37,2026-08-24,SUCCESS,88.67,15.96,3977.98,,,786.76,,MISSING_SETTLEMENT
TXN000267,ORD000267,CUST00496,6984.84,2026-08-19,SUCCESS,134.78,24.26,0.0,6825.8,SET000259,6825.8,0.0,MATCHED
TXN000268,ORD000268,CUST00538,14960.09,2026-08-04,SUCCESS,274.72,49.45,0.0,14635.92,SET000260,14635.92,0.0,MATCHED
TXN000269,ORD000269,CUST00199,7476.54,2026-08-12,SUCCESS,167.32,30.12,0.0,7279.1,SET000261,7279.1,0.0,MATCHED
TXN000270,ORD000270,CUST00184,7626.46,2026-08-23,SUCCESS,81.86,14.73,0.0,7529.87,SET000262,7529.87,0.0,MATCHED
TXN000271,ORD000271,CUST00547,3251.92,2026-08-02,SUCCESS,39.75,7.15,0.0,3205.02,SET000263,3205.02,0.0,MATCHED
TXN000272,ORD000272,CUST00056,13878.64,2026-08-23,SUCCESS,274.79,49.46,0.0,13554.39,SET000264,13554.39,0.0,MATCHED
TXN000273,ORD000273,CUST00130,15982.95,2026-08-25,SUCCESS,168.63,30.35,6963.47,8820.5,SET000265,8820.5,0.0,MATCHED
TXN000274,ORD000274,CUST00503,2654.43,2026-08-01,SUCCESS,60.54,10.9,0.0,2582.99,SET000266,2582.99,0.0,MATCHED
TXN000275,ORD000275,CUST00588,7180.05,2026-08-16,SUCCESS,143.64,25.86,0.0,7010.55,SET000267,7010.55,0.0,MATCHED
TXN000276,ORD000276,CUST00452,8583.58,2026-08-02,SUCCESS,193.73,34.87,5887.19,2467.79,SET000268,2467.79,0.0,MATCHED
TXN000277,ORD000277,CUST00259,23532.48,2026-08-16,SUCCESS,340.67,61.32,0.0,22914.34,SET000269,23130.49,216.15,UNDER_SETTLED
TXN000278,ORD000278,CUST00117,20570.68,2026-08-13,SUCCESS,489.7,88.15,0.0,19992.83,SET000270,19992.83,0.0,MATCHED
TXN000279,ORD000279,CUST00504,1944.65,2026-08-21,SUCCESS,20.88,3.76,0.0,1920.01,SET000271,1920.01,0.0,MATCHED
TXN000280,ORD000280,CUST00055,3878.0,2026-08-26,SUCCESS,63.03,11.35,0.0,3803.62,SET000272,3803.62,0.0,MATCHED
TXN000281,ORD000281,CUST00577,23733.23,2026-08-03,SUCCESS,300.79,54.14,0.0,23378.3,SET000273,23378.3,0.0,MATCHED
TXN000282,ORD000282,CUST00255,3049.44,2026-08-25,SUCCESS,61.24,11.02,0.0,2977.18,SET000274,2977.18,0.0,MATCHED
TXN000283,ORD000283,CUST00427,15197.31,2026-08-26,SUCCESS,291.28,52.43,0.0,14853.6,SET000275,14853.6,0.0,MATCHED
TXN000284,ORD000284,CUST00634,5719.61,2026-08-17,SUCCESS,116.52,20.97,0.0,5582.12,SET000276,5582.12,0.0,MATCHED
TXN000285,ORD000285,CUST00390,11317.81,2026-08-15,SUCCESS,214.18,38.55,0.0,11065.08,SET000277,11065.08,0.0,MATCHED
TXN000286,ORD000286,CUST00305,21518.15,2026-08-14,SUCCESS,469.3,84.47,0.0,20964.38,SET000278,20964.38,0.0,MATCHED
TXN000287,ORD000287,CUST00313,14258.87,2026-08-02,SUCCESS,180.54,32.5,0.0,14045.83,SET000279,14045.83,0.0,MATCHED
TXN000288,ORD000288,CUST00625,24006.71,2026-08-04,SUCCESS,404.03,72.73,0.0,23529.95,SET000280,23529.95,0.0,MATCHED
TXN000289,ORD000289,CUST00213,15675.32,2026-08-09,SUCCESS,292.89,52.72,0.0,15329.71,SET000281,15329.71,0.0,MATCHED
TXN000290,ORD000290,CUST00677,2121.57,2026-08-08,SUCCESS,50.86,9.15,0.0,2061.56,SET000282,2061.56,0.0,MATCHED
TXN000291,ORD000291,CUST00178,13844.61,2026-08-06,SUCCESS,157.79,28.4,0.0,13658.42,SET000283,13658.42,0.0,MATCHED
TXN000292,ORD000292,CUST00003,10272.09,2026-08-23,SUCCESS,148.84,26.79,0.0,10096.46,SET000284,10096.46,0.0,MATCHED
TXN000293,ORD000293,CUST00609,11800.82,2026-08-02,SUCCESS,183.25,32.98,0.0,11584.59,SET000285,11584.59,0.0,MATCHED
TXN000294,ORD000294,CUST00238,7273.81,2026-08-10,SUCCESS,114.08,20.53,0.0,7139.2,SET000286,7139.2,0.0,MATCHED
TXN000295,ORD000295,CUST00465,1872.38,2026-08-08,SUCCESS,20.62,3.71,0.0,1848.05,SET000287,1848.05,0.0,MATCHED
TXN000296,ORD000296,CUST00271,19716.92,2026-08-21,SUCCESS,323.55,58.24,0.0,19335.13,SET000288,19335.13,0.0,MATCHED
TXN000297,ORD000297,CUST00604,16563.46,2026-08-07,SUCCESS,302.4,54.43,0.0,16206.63,SET000289,16206.63,0.0,MATCHED
TXN000298,ORD000298,CUST00436,2957.93,2026-08-08,SUCCESS,42.57,7.66,0.0,2907.7,SET000290,2907.7,0.0,MATCHED
TXN000299,ORD000299,CUST00664,3809.84,2026-08-09,SUCCESS,45.79,8.24,0.0,3755.81,SET000291,3755.81,0.0,MATCHED
TXN000300,ORD000300,CUST00146,1878.1,2026-08-06,SUCCESS,38.35,6.9,0.0,1832.85,SET000292,1832.85,0.0,MATCHED
TXN000301,ORD000301,CUST00315,14916.6,2026-08-19,SUCCESS,210.57,37.9,0.0,14668.13,SET000293,14668.13,0.0,MATCHED
TXN000302,ORD000302,CUST00296,11034.92,2026-08-15,SUCCESS,197.59,35.57,0.0,,,10801.76,,MISSING_SETTLEMENT
TXN000303,ORD000303,CUST00312,17523.37,2026-08-09,SUCCESS,313.14,56.37,0.0,17153.86,SET000294,17153.86,0.0,MATCHED
TXN000304,ORD000304,CUST00513,13545.54,2026-08-15,SUCCESS,276.84,49.83,0.0,13218.87,SET000295,13218.87,0.0,MATCHED
TXN000305,ORD000305,CUST00083,14991.11,2026-08-14,SUCCESS,287.54,51.76,13486.88,1164.93,SET000296,1164.93,0.0,MATCHED
TXN000306,ORD000306,CUST00331,15132.47,2026-08-01,SUCCESS,176.13,31.7,0.0,,,14924.64,,MISSING_SETTLEMENT
TXN000307,ORD000307,CUST00094,5800.22,2026-08-22,SUCCESS,121.49,21.87,0.0,5656.86,SET000297,5656.86,0.0,MATCHED
TXN000308,ORD000308,CUST00590,14719.36,2026-08-01,SUCCESS,286.07,51.49,0.0,14381.8,SET000298,14381.8,0.0,MATCHED
TXN000309,ORD000309,CUST00689,20553.39,2026-08-19,SUCCESS,509.89,91.78,0.0,19951.72,SET000299,19951.72,0.0,MATCHED
TXN000310,ORD000310,CUST00042,19101.41,2026-08-06,SUCCESS,329.59,59.33,0.0,18712.49,SET000300,18712.49,0.0,MATCHED
TXN000311,ORD000311,CUST00482,13022.2,2026-08-15,SUCCESS,264.74,47.65,0.0,12709.81,SET000301,12709.81,0.0,MATCHED
TXN000312,ORD000312,CUST00285,4619.08,2026-08-19,SUCCESS,110.9,19.96,0.0,4488.22,SET000302,4488.22,0.0,MATCHED
TXN000313,ORD000313,CUST00447,15906.14,2026-08-16,SUCCESS,394.38,70.99,0.0,15440.77,SET000303,15440.77,0.0,MATCHED
TXN000314,ORD000314,CUST00094,11803.26,2026-08-14,SUCCESS,168.88,30.4,0.0,11603.98,SET000304,11603.98,0.0,MATCHED
TXN000315,ORD000315,CUST00342,8094.35,2026-08-04,SUCCESS,154.87,27.88,0.0,7911.6,SET000305,7911.6,0.0,MATCHED
TXN000316,ORD000316,CUST00165,8312.11,2026-08-23,SUCCESS,122.58,22.06,0.0,8167.47,SET000306,8167.47,0.0,MATCHED
TXN000317,ORD000317,CUST00508,7276.62,2026-08-13,SUCCESS,130.11,23.42,0.0,7123.09,SET000307,7123.09,0.0,MATCHED
TXN000318,ORD000318,CUST00564,1013.76,2026-08-03,SUCCESS,25.27,4.55,0.0,983.94,SET000308,983.94,0.0,MATCHED
TXN000319,ORD000319,CUST00323,6384.73,2026-08-04,SUCCESS,97.74,17.59,0.0,6269.4,SET000309,6269.4,0.0,MATCHED
TXN000320,ORD000320,CUST00414,21636.27,2026-08-01,SUCCESS,258.46,46.52,0.0,21331.29,SET000310,21331.29,0.0,MATCHED
TXN000321,ORD000321,CUST00674,21747.25,2026-08-15,SUCCESS,401.01,72.18,0.0,21274.06,SET000311,21274.06,0.0,MATCHED
TXN000322,ORD000322,CUST00424,1449.68,2026-08-17,SUCCESS,25.8,4.64,0.0,1419.24,SET000312,1419.24,0.0,MATCHED
TXN000323,ORD000323,CUST00371,15603.58,2026-08-16,SUCCESS,303.92,54.71,0.0,15244.95,SET000313,15244.95,0.0,MATCHED
TXN000324,ORD000324,CUST00641,11106.82,2026-08-02,SUCCESS,193.12,34.76,0.0,10878.94,SET000314,10878.94,0.0,MATCHED
TXN000325,ORD000325,CUST00209,6749.7,2026-08-05,SUCCESS,85.71,15.43,0.0,6648.56,SET000315,6648.56,0.0,MATCHED
TXN000326,ORD000326,CUST00295,11009.09,2026-08-23,SUCCESS,210.73,37.93,0.0,10760.43,SET000316,10760.43,0.0,MATCHED
TXN000327,ORD000327,CUST00497,3123.51,2026-08-21,SUCCESS,64.43,11.6,0.0,3047.48,SET000317,3047.48,0.0,MATCHED
TXN000328,ORD000328,CUST00624,20002.91,2026-08-23,SUCCESS,493.85,88.89,0.0,19420.17,SET000318,19420.17,0.0,MATCHED
TXN000329,ORD000329,CUST00163,7837.68,2026-08-01,SUCCESS,78.56,14.14,0.0,7744.98,SET000319,7744.98,0.0,MATCHED
TXN000330,ORD000330,CUST00566,10258.97,2026-08-08,SUCCESS,106.28,19.13,0.0,10133.56,SET000320,10133.56,0.0,MATCHED
TXN000331,ORD000331,CUST00117,11590.05,2026-08-04,SUCCESS,224.64,40.44,0.0,11324.97,SET000321,11324.97,0.0,MATCHED
TXN000332,ORD000332,CUST00664,20820.37,2026-08-16,SUCCESS,245.03,44.11,0.0,20531.23,SET000322,20531.23,0.0,MATCHED
TXN000333,ORD000333,CUST00299,12770.91,2026-08-09,SUCCESS,290.17,52.23,0.0,12428.51,SET000323,12428.51,0.0,MATCHED
TXN000334,ORD000334,CUST00426,20884.63,2026-08-16,SUCCESS,459.33,82.68,0.0,20342.62,SET000324,20342.62,0.0,MATCHED
TXN000335,ORD000335,CUST00250,11473.98,2026-08-05,SUCCESS,286.68,51.6,0.0,11135.7,SET000325,11135.7,0.0,MATCHED
TXN000336,ORD000336,CUST00393,4846.2,2026-08-20,SUCCESS,78.56,14.14,0.0,4753.5,SET000326,4753.5,0.0,MATCHED
TXN000337,ORD000337,CUST00521,18682.68,2026-08-05,SUCCESS,280.37,50.47,0.0,18351.84,SET000327,18351.84,0.0,MATCHED
TXN000338,ORD000338,CUST00072,6978.56,2026-08-26,SUCCESS,128.45,23.12,1660.72,5166.27,SET000328,5166.27,0.0,MATCHED
TXN000339,ORD000339,CUST00425,8562.89,2026-08-26,SUCCESS,167.51,30.15,0.0,8365.23,SET000329,8365.23,0.0,MATCHED
TXN000340,ORD000340,CUST00520,6752.6,2026-08-01,SUCCESS,68.67,12.36,0.0,6671.57,SET000330,6671.57,0.0,MATCHED
TXN000341,ORD000341,CUST00290,18178.67,2026-08-19,SUCCESS,236.65,42.6,0.0,17899.42,SET000331,17899.42,0.0,MATCHED
TXN000342,ORD000342,CUST00594,24972.67,2026-08-16,SUCCESS,355.22,63.94,0.0,24553.51,SET000332,24553.51,0.0,MATCHED
TXN000343,ORD000343,CUST00153,11219.03,2026-08-16,SUCCESS,245.17,44.13,0.0,10929.73,SET000333,10929.73,0.0,MATCHED
TXN000344,ORD000344,CUST00354,8377.75,2026-08-25,SUCCESS,122.45,22.04,0.0,8233.26,SET000334,8233.26,0.0,MATCHED
TXN000345,ORD000345,CUST00557,9492.53,2026-08-11,SUCCESS,167.07,30.07,0.0,9295.39,SET000335,9295.39,0.0,MATCHED
TXN000346,ORD000346,CUST00194,24521.29,2026-08-08,SUCCESS,364.36,65.58,22187.54,1903.81,SET000336,1903.81,0.0,MATCHED
TXN000347,ORD000347,CUST00586,9635.97,2026-08-25,SUCCESS,97.25,17.5,0.0,9521.22,SET000337,9521.22,0.0,MATCHED
TXN000348,ORD000348,CUST00421,1186.82,2026-08-24,SUCCESS,24.08,4.33,0.0,1158.41,SET000338,1158.41,0.0,MATCHED
TXN000349,ORD000349,CUST00485,17660.17,2026-08-26,SUCCESS,267.03,48.07,0.0,17345.07,SET000339,17345.07,0.0,MATCHED
TXN000350,ORD000350,CUST00391,9713.36,2026-08-22,SUCCESS,202.68,36.48,0.0,9474.2,SET000340,9474.2,0.0,MATCHED
TXN000351,ORD000351,CUST00668,24522.37,2026-08-16,SUCCESS,471.81,84.93,0.0,23965.63,SET000341,23965.63,0.0,MATCHED
TXN000352,ORD000352,CUST00038,3243.53,2026-08-19,SUCCESS,33.85,6.09,0.0,3203.59,SET000342,3203.59,0.0,MATCHED
TXN000353,ORD000353,CUST00340,21755.54,2026-08-15,SUCCESS,274.87,49.48,0.0,21431.19,SET000343,21431.19,0.0,MATCHED
TXN000354,ORD000354,CUST00103,13196.18,2026-08-15,SUCCESS,197.38,35.53,0.0,12963.27,SET000344,12963.27,0.0,MATCHED
TXN000355,ORD000355,CUST00016,18088.85,2026-08-14,SUCCESS,272.58,49.06,0.0,17283.03,SET000345,17767.21,484.18,UNDER_SETTLED
TXN000356,ORD000356,CUST00671,24251.92,2026-08-03,SUCCESS,487.15,87.69,0.0,23677.08,SET000346,23677.08,0.0,MATCHED
TXN000357,ORD000357,CUST00481,19559.98,2026-08-09,SUCCESS,464.4,83.59,0.0,19011.99,SET000347,19011.99,0.0,MATCHED
TXN000358,ORD000358,CUST00347,15619.16,2026-08-13,SUCCESS,342.98,61.74,0.0,15214.44,SET000348,15214.44,0.0,MATCHED
TXN000359,ORD000359,CUST00666,2099.85,2026-08-11,SUCCESS,41.34,7.44,0.0,,,2051.07,,MISSING_SETTLEMENT
TXN000360,ORD000360,CUST00691,21497.62,2026-08-13,SUCCESS,370.24,66.64,0.0,,,21060.74,,MISSING_SETTLEMENT
TXN000361,ORD000361,CUST00325,15707.3,2026-08-25,SUCCESS,304.85,54.87,0.0,15347.58,SET000349,15347.58,0.0,MATCHED
TXN000362,ORD000362,CUST00500,21822.34,2026-08-02,SUCCESS,510.23,91.84,0.0,21220.27,SET000350,21220.27,0.0,MATCHED
TXN000363,ORD000363,CUST00633,1803.68,2026-08-21,SUCCESS,32.56,5.86,0.0,1765.26,SET000351,1765.26,0.0,MATCHED
TXN000364,ORD000364,CUST00295,24935.91,2026-08-24,SUCCESS,374.7,67.45,0.0,23646.91,SET000352,24493.76,846.85,UNDER_SETTLED
TXN000365,ORD000365,CUST00093,10905.89,2026-08-04,SUCCESS,237.31,42.72,0.0,9623.17,SET000353,10625.86,1002.69,UNDER_SETTLED
TXN000366,ORD000366,CUST00649,17626.88,2026-08-04,SUCCESS,285.72,51.43,0.0,17289.73,SET000354,17289.73,0.0,MATCHED
TXN000367,ORD000367,CUST00455,4242.48,2026-08-10,SUCCESS,89.68,16.14,0.0,4136.66,SET000355,4136.66,0.0,MATCHED
TXN000368,ORD000368,CUST00030,1245.18,2026-08-26,SUCCESS,28.05,5.05,0.0,1212.08,SET000356,1212.08,0.0,MATCHED
TXN000369,ORD000369,CUST00058,7404.86,2026-08-12,SUCCESS,107.3,19.31,0.0,7278.25,SET000357,7278.25,0.0,MATCHED
TXN000370,ORD000370,CUST00442,3724.69,2026-08-17,SUCCESS,77.75,13.99,0.0,3632.95,SET000358,3632.95,0.0,MATCHED
TXN000371,ORD000371,CUST00422,14191.61,2026-08-26,SUCCESS,209.08,37.63,0.0,13944.9,SET000359,13944.9,0.0,MATCHED
TXN000372,ORD000372,CUST00185,4332.59,2026-08-03,SUCCESS,78.15,14.07,0.0,4240.37,SET000360,4240.37,0.0,MATCHED
TXN000373,ORD000373,CUST00625,21783.91,2026-08-20,SUCCESS,285.89,51.46,0.0,21446.56,SET000361,21446.56,0.0,MATCHED
TXN000374,ORD000374,CUST00700,6096.66,2026-08-19,SUCCESS,123.65,22.26,0.0,5950.75,SET000362,5950.75,0.0,MATCHED
